task_id,operator_id,machine_id,domain,task_type,site,scheduled_start,scheduled_end,status,baseline_duration_min,weather,operator_skill,machine_age_hours,demo_seed,job_options_json
SYN-T-1551,OP-011,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,5750,,{}
SYN-T-1552,OP-012,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,5787,,{}
SYN-T-1553,OP-013,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,5824,,{}
SYN-T-1554,OP-014,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,5861,,{}
SYN-T-1555,OP-015,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,5898,,{}
SYN-T-1556,OP-016,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,5935,,{}
SYN-T-1557,OP-017,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,5972,,{}
SYN-T-1558,OP-018,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,1209,,{}
SYN-T-1559,OP-019,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,1246,,{}
SYN-T-1560,OP-020,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,1283,,{}
SYN-T-1561,OP-001,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,1320,,{}
SYN-T-1562,OP-002,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,1357,,{}
SYN-T-1563,OP-003,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,1394,,{}
SYN-T-1564,OP-004,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,1431,,{}
SYN-T-1565,OP-005,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,1468,,{}
SYN-T-1566,OP-006,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,1505,,{}
SYN-T-1567,OP-007,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,1542,,{}
SYN-T-1568,OP-008,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,1579,,{}
SYN-T-1569,OP-009,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,1616,,{}
SYN-T-1570,OP-010,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,1653,,{}
SYN-T-1571,OP-011,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,1690,,{}
SYN-T-1572,OP-012,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,1727,,{}
SYN-T-1573,OP-013,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,1764,,{}
SYN-T-1574,OP-014,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,1801,,{}
SYN-T-1575,OP-015,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,1838,,{}
SYN-T-1576,OP-016,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,1875,,{}
SYN-T-1577,OP-017,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,1912,,{}
SYN-T-1578,OP-018,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,1949,,{}
SYN-T-1579,OP-019,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,1986,,{}
SYN-T-1580,OP-020,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2023,,{}
SYN-T-1581,OP-001,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,2060,,{}
SYN-T-1582,OP-002,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,2097,,{}
SYN-T-1583,OP-003,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,2134,,{}
SYN-T-1584,OP-004,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,2171,,{}
SYN-T-1585,OP-005,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,2208,,{}
SYN-T-1586,OP-006,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2245,,{}
SYN-T-1587,OP-007,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,2282,,{}
SYN-T-1588,OP-008,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,2319,,{}
SYN-T-1589,OP-009,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,2356,,{}
SYN-T-1590,OP-010,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,2393,,{}
SYN-T-1591,OP-011,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,2430,,{}
SYN-T-1592,OP-012,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2467,,{}
SYN-T-1593,OP-013,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,2504,,{}
SYN-T-1594,OP-014,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,2541,,{}
SYN-T-1595,OP-015,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,2578,,{}
SYN-T-1596,OP-016,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,2615,,{}
SYN-T-1597,OP-017,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,2652,,{}
SYN-T-1598,OP-018,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2689,,{}
SYN-T-1599,OP-019,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,2726,,{}
SYN-T-1600,OP-020,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,2763,,{}
SYN-T-1601,OP-001,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,2800,,{}
SYN-T-1602,OP-002,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,2837,,{}
SYN-T-1603,OP-003,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,2874,,{}
SYN-T-1604,OP-004,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2911,,{}
SYN-T-1605,OP-005,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,2948,,{}
SYN-T-1606,OP-006,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,2985,,{}
SYN-T-1607,OP-007,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,3022,,{}
SYN-T-1608,OP-008,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,3059,,{}
SYN-T-1609,OP-009,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,3096,,{}
SYN-T-1610,OP-010,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,3133,,{}
SYN-T-1611,OP-011,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,3170,,{}
SYN-T-1612,OP-012,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,3207,,{}
SYN-T-1613,OP-013,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,3244,,{}
SYN-T-1614,OP-014,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,3281,,{}
SYN-T-1615,OP-015,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,3318,,{}
SYN-T-1616,OP-016,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,3355,,{}
SYN-T-1617,OP-017,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,3392,,{}
SYN-T-1618,OP-018,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,3429,,{}
SYN-T-1619,OP-019,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,3466,,{}
SYN-T-1620,OP-020,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,3503,,{}
SYN-T-1621,OP-001,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,3540,,{}
SYN-T-1622,OP-002,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,3577,,{}
SYN-T-1623,OP-003,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,3614,,{}
SYN-T-1624,OP-004,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,3651,,{}
SYN-T-1625,OP-005,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,3688,,{}
SYN-T-1626,OP-006,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,3725,,{}
SYN-T-1627,OP-007,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,3762,,{}
SYN-T-1628,OP-008,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,3799,,{}
SYN-T-1629,OP-009,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,3836,,{}
SYN-T-1630,OP-010,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,3873,,{}
SYN-T-1631,OP-011,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,3910,,{}
SYN-T-1632,OP-012,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,3947,,{}
SYN-T-1633,OP-013,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,3984,,{}
SYN-T-1634,OP-014,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,4021,,{}
SYN-T-1635,OP-015,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,4058,,{}
SYN-T-1636,OP-016,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,4095,,{}
SYN-T-1637,OP-017,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,4132,,{}
SYN-T-1638,OP-018,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,4169,,{}
SYN-T-1639,OP-019,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,4206,,{}
SYN-T-1640,OP-020,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,4243,,{}
SYN-T-1641,OP-001,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,4280,,{}
SYN-T-1642,OP-002,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,4317,,{}
SYN-T-1643,OP-003,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,4354,,{}
SYN-T-1644,OP-004,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,4391,,{}
SYN-T-1645,OP-005,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,4428,,{}
SYN-T-1646,OP-006,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,4465,,{}
SYN-T-1647,OP-007,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,4502,,{}
SYN-T-1648,OP-008,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,4539,,{}
SYN-T-1649,OP-009,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,4576,,{}
SYN-T-1650,OP-010,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,4613,,{}
SYN-T-1651,OP-011,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,4650,,{}
SYN-T-1652,OP-012,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,4687,,{}
SYN-T-1653,OP-013,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,4724,,{}
SYN-T-1654,OP-014,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,4761,,{}
SYN-T-1655,OP-015,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,4798,,{}
SYN-T-1656,OP-016,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,4835,,{}
SYN-T-1657,OP-017,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,4872,,{}
SYN-T-1658,OP-018,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,4909,,{}
SYN-T-1659,OP-019,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,4946,,{}
SYN-T-1660,OP-020,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,4983,,{}
SYN-T-1661,OP-001,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,5020,,{}
SYN-T-1662,OP-002,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,5057,,{}
SYN-T-1663,OP-003,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,5094,,{}
SYN-T-1664,OP-004,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,5131,,{}
SYN-T-1665,OP-005,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,5168,,{}
SYN-T-1666,OP-006,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,5205,,{}
SYN-T-1667,OP-007,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,5242,,{}
SYN-T-1668,OP-008,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,5279,,{}
SYN-T-1669,OP-009,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,5316,,{}
SYN-T-1670,OP-010,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,5353,,{}
SYN-T-1671,OP-011,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,5390,,{}
SYN-T-1672,OP-012,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,5427,,{}
SYN-T-1673,OP-013,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,5464,,{}
SYN-T-1674,OP-014,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,5501,,{}
SYN-T-1675,OP-015,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,5538,,{}
SYN-T-1676,OP-016,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,5575,,{}
SYN-T-1677,OP-017,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,5612,,{}
SYN-T-1678,OP-018,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,5649,,{}
SYN-T-1679,OP-019,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,5686,,{}
SYN-T-1680,OP-020,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,5723,,{}
SYN-T-1681,OP-001,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,5760,,{}
SYN-T-1682,OP-002,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,5797,,{}
SYN-T-1683,OP-003,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,5834,,{}
SYN-T-1684,OP-004,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,5871,,{}
SYN-T-1685,OP-005,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,5908,,{}
SYN-T-1686,OP-006,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,5945,,{}
SYN-T-1687,OP-007,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,5982,,{}
SYN-T-1688,OP-008,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,1219,,{}
SYN-T-1689,OP-009,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,1256,,{}
SYN-T-1690,OP-010,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,1293,,{}
SYN-T-1691,OP-011,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,1330,,{}
SYN-T-1692,OP-012,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,1367,,{}
SYN-T-1693,OP-013,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,1404,,{}
SYN-T-1694,OP-014,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,1441,,{}
SYN-T-1695,OP-015,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,1478,,{}
SYN-T-1696,OP-016,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,1515,,{}
SYN-T-1697,OP-017,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,1552,,{}
SYN-T-1698,OP-018,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,1589,,{}
SYN-T-1699,OP-019,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,1626,,{}
SYN-T-1700,OP-020,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,1663,,{}
SYN-T-1701,OP-001,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,1700,,{}
SYN-T-1702,OP-002,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,1737,,{}
SYN-T-1703,OP-003,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,1774,,{}
SYN-T-1704,OP-004,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,1811,,{}
SYN-T-1705,OP-005,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,1848,,{}
SYN-T-1706,OP-006,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,1885,,{}
SYN-T-1707,OP-007,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,1922,,{}
SYN-T-1708,OP-008,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,1959,,{}
SYN-T-1709,OP-009,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,1996,,{}
SYN-T-1710,OP-010,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,2033,,{}
SYN-T-1711,OP-011,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,2070,,{}
SYN-T-1712,OP-012,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2107,,{}
SYN-T-1713,OP-013,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,2144,,{}
SYN-T-1714,OP-014,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,2181,,{}
SYN-T-1715,OP-015,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,2218,,{}
SYN-T-1716,OP-016,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,2255,,{}
SYN-T-1717,OP-017,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,2292,,{}
SYN-T-1718,OP-018,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2329,,{}
SYN-T-1719,OP-019,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,2366,,{}
SYN-T-1720,OP-020,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,2403,,{}
SYN-T-1721,OP-001,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,2440,,{}
SYN-T-1722,OP-002,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,2477,,{}
SYN-T-1723,OP-003,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,2514,,{}
SYN-T-1724,OP-004,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2551,,{}
SYN-T-1725,OP-005,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,2588,,{}
SYN-T-1726,OP-006,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,2625,,{}
SYN-T-1727,OP-007,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,2662,,{}
SYN-T-1728,OP-008,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,2699,,{}
SYN-T-1729,OP-009,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Upcoming,45,clear,intermediate,2736,,{}
SYN-T-1730,OP-010,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2773,,{}
SYN-T-1731,OP-011,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Completed,60,clear,intermediate,2810,,{}
SYN-T-1732,OP-012,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,2847,,{}
SYN-T-1733,OP-013,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Upcoming,60,clear,intermediate,2884,,{}
SYN-T-1734,OP-014,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,2921,,{}
SYN-T-1735,OP-015,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site B,08:00,09:00,Completed,45,clear,intermediate,2958,,{}
SYN-T-1736,OP-016,M-3,EXCAVATION_LOAD,Material Loading,Site A,08:00,09:00,Completed,60,clear,intermediate,2995,,{}
SYN-T-1737,OP-017,M-5,HAUL_TRANSPORT,Haul Cycle,Site B,08:00,09:00,Upcoming,60,clear,intermediate,3032,,{}
SYN-T-1738,OP-018,M-1,EXCAVATION_LOAD,Excavation — Trench Digging,Site A,08:00,09:00,Completed,45,clear,intermediate,3069,,{}
SYN-T-1739,OP-019,M-3,EXCAVATION_LOAD,Material Loading,Site B,08:00,09:00,Completed,60,clear,intermediate,3106,,{}
SYN-T-1740,OP-020,M-5,HAUL_TRANSPORT,Haul Cycle,Site A,08:00,09:00,Completed,60,clear,intermediate,3143,,{}
