event_id,session_id,timestamp,ambient_temp_c,humidity_pct,wind_speed_kmh,fuel_level_pct,fuel_rate_lph,engine_temp_c,hydraulic_load_pct,payload_pct,seatbelt_fastened,proximity_distance_m,proximity_limit_m,proximity_closing_speed_mps,visibility,soil_type,ground_condition,tilt_deg,idle_seconds,fuel_per_cycle_l,unusual_pattern,cycle_phase
1194,WS-008,2026-09-23T08:00:00,34.2,58,12,59.1,20.9,80.0,47.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.17,False,DUMP
1195,WS-008,2026-09-23T08:00:00,34.9,58,12,59.1,21.1,80.5,51.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.22,False,RETURN
1196,WS-008,2026-09-23T08:00:00,34.3,58,12,59.1,21.1,80.2,51.1,20,1,6,8,0,Good,Medium (Sandy),Dry,2.3,0,4.21,False,ACQUIRE
1197,WS-008,2026-09-23T08:00:00,33.5,58,12,59.1,22.4,80.7,73.3,65,1,6,8,0,Good,Medium (Sandy),Dry,2.6,0,4.48,False,LIFT
1198,WS-008,2026-09-23T08:00:00,33.0,58,12,59.1,22.5,80.5,75.3,65,1,6,8,0,Good,Medium (Sandy),Dry,2.1,0,4.5,False,SWING
1199,WS-008,2026-09-23T08:00:00,34.7,58,12,59.0,20.8,80.2,46.4,20,1,6,8,0,Good,Medium (Sandy),Dry,2.1,0,4.16,False,DUMP
1200,WS-008,2026-09-23T08:00:00,32.9,58,12,59.0,20.8,79.3,46.5,20,1,6,8,0,Good,Medium (Sandy),Dry,2.1,0,4.16,False,RETURN
1201,WS-009,2026-09-23T08:00:00,33.7,58,12,62.0,20.9,79.8,48.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.18,True,ACQUIRE
1202,WS-009,2026-09-23T08:00:00,32.8,58,12,62.0,22.6,80.4,75.9,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.51,False,LIFT
1203,WS-009,2026-09-23T08:00:00,33.8,58,12,62.0,22.6,81.0,76.4,65,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.52,False,SWING
1204,WS-009,2026-09-23T08:00:00,33.5,58,12,61.9,21.0,79.7,49.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.19,False,DUMP
1205,WS-009,2026-09-23T08:00:00,34.1,58,12,61.9,20.7,79.9,45.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.15,False,RETURN
1206,WS-009,2026-09-23T08:00:00,33.5,58,12,61.9,20.7,79.6,45.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.15,False,ACQUIRE
1207,WS-009,2026-09-23T08:00:00,33.3,58,12,61.9,22.3,80.5,71.5,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.46,False,LIFT
1208,WS-009,2026-09-23T08:00:00,33.8,58,12,61.9,22.7,81.0,77.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.53,False,SWING
1209,WS-009,2026-09-23T08:00:00,33.8,58,12,61.8,21.1,79.9,51.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.21,False,DUMP
1210,WS-009,2026-09-23T08:00:00,33.9,58,12,61.8,21.0,80.0,50.4,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.2,False,RETURN
1211,WS-009,2026-09-23T08:00:00,33.7,58,12,61.8,20.7,79.7,45.8,20,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.15,False,ACQUIRE
1212,WS-009,2026-09-23T08:00:00,34.0,58,12,61.8,22.4,81.0,74.0,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.49,False,LIFT
1213,WS-009,2026-09-23T08:00:00,34.0,58,12,61.8,22.5,81.0,74.8,65,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.5,False,SWING
1214,WS-009,2026-09-23T08:00:00,34.8,58,12,61.7,21.0,80.4,49.4,20,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.19,False,DUMP
1215,WS-009,2026-09-23T08:00:00,34.7,58,12,61.7,20.9,80.3,48.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.18,False,RETURN
1216,WS-009,2026-09-23T08:00:00,34.6,58,12,61.7,20.9,80.2,47.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.17,False,ACQUIRE
1217,WS-009,2026-09-23T08:00:00,34.1,58,12,61.7,22.4,81.0,73.0,65,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.48,False,LIFT
1218,WS-009,2026-09-23T08:00:00,34.5,58,12,61.7,22.4,81.2,72.9,65,1,12,8,0,Good,Medium (Sandy),Dry,2.9,0,4.47,False,SWING
1219,WS-009,2026-09-23T08:00:00,34.9,58,12,61.6,20.7,80.2,45.0,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.14,False,DUMP
1220,WS-009,2026-09-23T08:00:00,33.5,58,12,61.6,20.7,79.6,45.1,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.14,False,RETURN
1221,WS-009,2026-09-23T08:00:00,34.7,58,12,61.6,20.7,80.2,45.1,20,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.14,True,ACQUIRE
1222,WS-009,2026-09-23T08:00:00,33.3,58,12,61.6,22.4,80.6,72.5,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.47,False,LIFT
1223,WS-009,2026-09-23T08:00:00,34.7,58,12,61.6,22.6,81.4,76.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.52,False,SWING
1224,WS-009,2026-09-23T08:00:00,33.8,58,12,61.5,21.0,79.9,49.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.2,False,DUMP
1225,WS-009,2026-09-23T08:00:00,32.9,58,12,61.5,20.9,79.4,48.7,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.18,False,RETURN
1226,WS-009,2026-09-23T08:00:00,33.1,58,12,61.5,21.1,79.6,52.1,20,1,6,8,0,Good,Medium (Sandy),Dry,2.5,0,4.23,False,ACQUIRE
1227,WS-009,2026-09-23T08:00:00,33.0,58,12,61.5,22.3,80.4,72.4,65,1,6,8,0,Good,Medium (Sandy),Dry,3.1,0,4.47,False,LIFT
1228,WS-009,2026-09-23T08:00:00,33.6,58,12,61.5,22.3,80.7,71.7,65,1,6,8,0,Good,Medium (Sandy),Dry,2.2,0,4.46,False,SWING
1229,WS-009,2026-09-23T08:00:00,33.0,58,12,61.4,20.9,79.5,48.9,20,1,6,8,0,Good,Medium (Sandy),Dry,3.0,0,4.19,False,DUMP
1230,WS-009,2026-09-23T08:00:00,34.0,58,12,61.4,21.0,80.0,50.6,20,1,6,8,0,Good,Medium (Sandy),Dry,3.6,0,4.21,False,RETURN
1231,WS-009,2026-09-23T08:00:00,32.3,58,12,61.4,21.0,79.2,50.1,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.2,False,ACQUIRE
1232,WS-009,2026-09-23T08:00:00,33.7,58,12,61.4,22.4,80.8,73.1,65,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.48,False,LIFT
1233,WS-009,2026-09-23T08:00:00,33.8,58,12,61.4,22.4,80.8,72.7,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.47,False,SWING
1234,WS-009,2026-09-23T08:00:00,32.7,58,12,61.3,21.1,79.4,52.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.23,False,DUMP
1235,WS-009,2026-09-23T08:00:00,33.3,58,12,61.3,21.1,79.7,51.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,3,4.21,False,RETURN
1236,WS-009,2026-09-23T08:00:00,33.5,58,12,61.3,21.0,79.8,50.1,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.2,False,ACQUIRE
1237,WS-009,2026-09-23T08:00:00,31.7,58,12,61.3,22.5,79.8,74.2,65,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.49,False,LIFT
1238,WS-009,2026-09-23T08:00:00,32.6,58,12,61.3,22.4,80.2,72.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.47,False,SWING
1239,WS-009,2026-09-23T08:00:00,31.7,58,12,61.2,21.0,78.9,50.4,20,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.2,False,DUMP
1240,WS-009,2026-09-23T08:00:00,33.3,58,12,61.2,21.1,79.7,51.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.21,False,RETURN
1241,WS-009,2026-09-23T08:00:00,31.4,58,12,61.2,20.9,78.6,48.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.18,True,ACQUIRE
1242,WS-009,2026-09-23T08:00:00,31.5,58,12,61.2,22.4,79.7,72.7,65,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.47,False,LIFT
1243,WS-009,2026-09-23T08:00:00,32.6,58,12,61.2,22.5,80.3,74.4,65,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.49,False,SWING
1244,WS-009,2026-09-23T08:00:00,31.9,58,12,61.1,20.9,78.9,48.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.18,False,DUMP
1245,WS-009,2026-09-23T08:00:00,32.6,58,12,61.1,20.9,79.3,48.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.19,False,RETURN
1246,WS-009,2026-09-23T08:00:00,31.8,58,12,61.1,21.0,78.9,49.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.2,False,ACQUIRE
1247,WS-009,2026-09-23T08:00:00,33.0,58,12,61.1,22.5,80.5,74.2,65,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.49,False,LIFT
1248,WS-009,2026-09-23T08:00:00,31.5,58,12,61.1,22.4,79.7,73.4,65,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.48,False,SWING
1249,WS-009,2026-09-23T08:00:00,32.2,58,12,61.0,20.8,78.9,45.9,20,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.15,False,DUMP
1250,WS-009,2026-09-23T08:00:00,31.7,58,12,61.0,20.8,78.7,46.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.16,False,RETURN
1251,WS-009,2026-09-23T08:00:00,32.4,58,12,61.0,21.1,79.2,51.2,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.21,False,ACQUIRE
1252,WS-009,2026-09-23T08:00:00,31.8,58,12,61.0,22.6,80.0,76.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.52,False,LIFT
1253,WS-009,2026-09-23T08:00:00,32.4,58,12,61.0,22.4,80.1,73.5,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.48,False,SWING
1254,WS-009,2026-09-23T08:00:00,31.6,58,12,60.9,21.0,78.8,50.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.21,False,DUMP
1255,WS-009,2026-09-23T08:00:00,32.7,58,12,60.9,20.7,79.2,45.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.15,False,RETURN
1256,WS-009,2026-09-23T08:00:00,31.8,58,12,60.9,21.0,78.9,50.0,20,1,6,8,0,Good,Medium (Sandy),Dry,2.3,0,4.2,False,ACQUIRE
1257,WS-009,2026-09-23T08:00:00,33.0,58,12,60.9,22.3,80.4,72.3,65,1,6,8,0,Good,Medium (Sandy),Dry,2.7,0,4.47,False,LIFT
1258,WS-009,2026-09-23T08:00:00,33.1,58,12,60.9,22.3,80.4,72.4,65,1,6,8,0,Good,Medium (Sandy),Dry,2.9,0,4.47,False,SWING
1259,WS-009,2026-09-23T08:00:00,32.2,58,12,60.8,21.1,79.1,50.9,20,1,6,8,0,Good,Medium (Sandy),Dry,2.4,0,4.21,False,DUMP
1260,WS-009,2026-09-23T08:00:00,32.7,58,12,60.8,21.1,79.4,51.0,20,1,6,8,0,Good,Medium (Sandy),Dry,3.1,0,4.21,False,RETURN
1261,WS-009,2026-09-23T08:00:00,33.0,58,12,60.8,21.2,79.6,52.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.23,True,ACQUIRE
1262,WS-009,2026-09-23T08:00:00,33.2,58,12,60.8,22.4,80.5,73.0,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.48,False,LIFT
1263,WS-009,2026-09-23T08:00:00,33.0,58,12,60.8,22.3,80.4,72.0,65,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.46,False,SWING
1264,WS-009,2026-09-23T08:00:00,32.4,58,12,60.7,21.0,79.2,50.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.21,False,DUMP
1265,WS-009,2026-09-23T08:00:00,33.0,58,12,60.7,21.2,79.6,52.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.23,False,RETURN
1266,WS-009,2026-09-23T08:00:00,33.5,58,12,60.7,21.0,79.8,50.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.2,False,ACQUIRE
1267,WS-009,2026-09-23T08:00:00,33.0,58,12,60.7,22.3,80.3,70.9,65,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.45,False,LIFT
1268,WS-009,2026-09-23T08:00:00,34.2,58,12,60.7,22.4,81.0,73.1,65,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.48,False,SWING
1269,WS-009,2026-09-23T08:00:00,33.5,58,12,60.6,21.0,79.8,50.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.21,False,DUMP
1270,WS-009,2026-09-23T08:00:00,33.5,58,12,60.6,21.0,79.7,49.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.2,False,RETURN
1271,WS-009,2026-09-23T08:00:00,33.1,58,12,60.6,21.2,79.7,52.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.23,False,ACQUIRE
1272,WS-009,2026-09-23T08:00:00,34.2,58,12,60.6,22.2,80.9,70.3,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.44,False,LIFT
1273,WS-009,2026-09-23T08:00:00,33.4,58,12,60.6,22.4,80.7,73.9,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.49,False,SWING
1274,WS-009,2026-09-23T08:00:00,32.9,58,12,60.5,21.0,79.5,50.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.21,False,DUMP
1275,WS-009,2026-09-23T08:00:00,33.5,58,12,60.5,21.2,79.9,53.0,20,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.24,False,RETURN
1276,WS-009,2026-09-23T08:00:00,33.5,58,12,60.5,20.7,79.6,45.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.15,False,ACQUIRE
1277,WS-009,2026-09-23T08:00:00,33.7,58,12,60.5,22.7,81.0,78.0,65,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.54,False,LIFT
1278,WS-009,2026-09-23T08:00:00,34.9,58,12,60.5,22.7,81.6,77.6,65,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.53,False,SWING
1279,WS-009,2026-09-23T08:00:00,33.7,58,12,60.4,20.9,79.8,48.1,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.18,False,DUMP
1280,WS-009,2026-09-23T08:00:00,34.5,58,12,60.4,21.0,80.2,49.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.19,False,RETURN
1281,WS-009,2026-09-23T08:00:00,34.7,58,12,60.4,21.0,80.4,50.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.21,True,ACQUIRE
1282,WS-009,2026-09-23T08:00:00,34.1,58,12,60.4,22.4,81.0,73.4,65,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.48,False,LIFT
1283,WS-009,2026-09-23T08:00:00,34.2,58,12,60.4,22.4,81.0,73.6,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.48,False,SWING
1284,WS-009,2026-09-23T08:00:00,34.2,58,12,60.3,21.0,80.1,49.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.2,False,DUMP
1285,WS-009,2026-09-23T08:00:00,33.3,58,12,60.3,20.8,79.5,46.1,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.15,False,RETURN
1286,WS-009,2026-09-23T08:00:00,34.6,58,12,60.3,21.1,80.4,52.3,20,1,6,8,0,Good,Medium (Sandy),Dry,2.9,0,4.23,False,ACQUIRE
1287,WS-009,2026-09-23T08:00:00,34.6,58,12,60.3,22.6,81.3,76.2,65,1,6,8,0,Good,Medium (Sandy),Dry,3.3,0,4.51,False,LIFT
1288,WS-009,2026-09-23T08:00:00,33.8,58,12,60.3,22.3,80.8,71.3,65,1,6,8,0,Good,Medium (Sandy),Dry,2.1,0,4.46,False,SWING
1289,WS-009,2026-09-23T08:00:00,33.7,58,12,60.2,21.0,79.9,50.8,20,1,6,8,0,Good,Medium (Sandy),Dry,2.4,0,4.21,False,DUMP
1290,WS-009,2026-09-23T08:00:00,34.2,58,12,60.2,20.8,79.9,46.2,20,1,6,8,0,Good,Medium (Sandy),Dry,2.1,0,4.15,False,RETURN
1291,WS-009,2026-09-23T08:00:00,33.0,58,12,60.2,21.2,79.6,52.8,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.23,False,ACQUIRE
1292,WS-009,2026-09-23T08:00:00,32.9,58,12,60.2,22.6,80.5,76.0,65,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.51,False,LIFT
1293,WS-009,2026-09-23T08:00:00,33.5,58,12,60.2,22.6,80.8,75.9,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.51,False,SWING
1294,WS-009,2026-09-23T08:00:00,32.5,58,12,60.1,20.8,79.1,46.1,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.15,False,DUMP
1295,WS-009,2026-09-23T08:00:00,34.0,58,12,60.1,21.0,80.0,49.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.2,False,RETURN
1296,WS-009,2026-09-23T08:00:00,33.1,58,12,60.1,21.0,79.5,49.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.2,False,ACQUIRE
1297,WS-009,2026-09-23T08:00:00,31.9,58,12,60.1,22.2,79.8,70.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.45,False,LIFT
1298,WS-009,2026-09-23T08:00:00,32.0,58,12,60.1,22.6,80.1,76.8,65,1,12,8,0,Good,Medium (Sandy),Dry,2.9,0,4.52,False,SWING
1299,WS-009,2026-09-23T08:00:00,32.9,58,12,60.0,20.8,79.3,46.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.16,False,DUMP
1300,WS-009,2026-09-23T08:00:00,32.5,58,12,60.0,20.8,79.1,46.3,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.16,False,RETURN
1301,WS-009,2026-09-23T08:00:00,32.3,58,12,60.0,21.2,79.3,52.8,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.23,True,ACQUIRE
1302,WS-009,2026-09-23T08:00:00,33.3,58,12,60.0,22.3,80.5,71.8,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.46,False,LIFT
1303,WS-009,2026-09-23T08:00:00,31.7,58,12,60.0,22.3,79.7,71.6,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.46,False,SWING
1304,WS-009,2026-09-23T08:00:00,33.1,58,12,59.9,20.9,79.5,48.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.18,False,DUMP
1305,WS-009,2026-09-23T08:00:00,32.5,58,12,59.9,21.1,79.3,51.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.22,False,RETURN
1306,WS-009,2026-09-23T08:00:00,32.0,58,12,59.9,21.1,79.0,51.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.21,False,ACQUIRE
1307,WS-009,2026-09-23T08:00:00,32.7,58,12,59.9,22.5,80.4,75.8,65,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.51,False,LIFT
1308,WS-009,2026-09-23T08:00:00,32.9,58,12,59.9,22.5,80.4,74.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.5,False,SWING
1309,WS-009,2026-09-23T08:00:00,32.3,58,12,59.8,21.0,79.2,50.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.21,False,DUMP
1310,WS-009,2026-09-23T08:00:00,31.2,58,12,59.8,20.9,78.5,48.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.18,False,RETURN
1311,WS-009,2026-09-23T08:00:00,32.8,58,12,59.8,20.8,79.3,47.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.16,False,ACQUIRE
1312,WS-009,2026-09-23T08:00:00,33.0,58,12,59.8,22.2,80.3,70.3,65,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.44,False,LIFT
1313,WS-009,2026-09-23T08:00:00,32.6,58,12,59.8,22.7,80.4,77.7,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.53,False,SWING
1314,WS-009,2026-09-23T08:00:00,31.9,58,12,59.7,21.1,79.0,52.1,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.23,False,DUMP
1315,WS-009,2026-09-23T08:00:00,31.7,58,12,59.7,20.8,78.7,46.3,20,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.16,False,RETURN
1316,WS-009,2026-09-23T08:00:00,33.0,58,12,59.7,21.0,79.5,50.5,20,1,6,8,0,Good,Medium (Sandy),Dry,3.8,0,4.21,False,ACQUIRE
1317,WS-009,2026-09-23T08:00:00,32.1,58,12,59.7,22.5,80.1,75.2,65,1,6,8,0,Good,Medium (Sandy),Dry,2.2,0,4.5,False,LIFT
1318,WS-009,2026-09-23T08:00:00,32.2,58,12,59.7,22.3,80.0,71.4,65,1,6,8,0,Good,Medium (Sandy),Dry,3.2,0,4.46,False,SWING
1319,WS-009,2026-09-23T08:00:00,33.1,58,12,59.6,21.0,79.5,49.4,20,1,6,8,0,Good,Medium (Sandy),Dry,2.8,0,4.19,False,DUMP
1320,WS-009,2026-09-23T08:00:00,32.0,58,12,59.6,20.7,78.8,45.2,20,1,6,8,0,Good,Medium (Sandy),Dry,2.9,3,4.14,False,RETURN
1321,WS-009,2026-09-23T08:00:00,33.3,58,12,59.6,21.1,79.7,52.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.23,True,ACQUIRE
1322,WS-009,2026-09-23T08:00:00,31.7,58,12,59.6,22.4,79.8,72.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.47,False,LIFT
1323,WS-009,2026-09-23T08:00:00,33.1,58,12,59.6,22.3,80.4,71.3,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.46,False,SWING
1324,WS-009,2026-09-23T08:00:00,31.9,58,12,59.5,21.0,79.0,50.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.21,False,DUMP
1325,WS-009,2026-09-23T08:00:00,32.0,58,12,59.5,21.0,79.0,50.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.21,False,RETURN
1326,WS-009,2026-09-23T08:00:00,33.9,58,12,59.5,21.0,79.9,49.9,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.2,False,ACQUIRE
1327,WS-009,2026-09-23T08:00:00,33.1,58,12,59.5,22.2,80.4,70.4,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.44,False,LIFT
1328,WS-009,2026-09-23T08:00:00,32.8,58,12,59.5,22.6,80.5,77.0,65,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.52,False,SWING
1329,WS-009,2026-09-23T08:00:00,32.6,58,12,59.4,20.8,79.1,46.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.15,False,DUMP
1330,WS-009,2026-09-23T08:00:00,32.4,58,12,59.4,20.9,79.1,47.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.17,False,RETURN
1331,WS-009,2026-09-23T08:00:00,34.3,58,12,59.4,20.8,80.0,47.3,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.17,False,ACQUIRE
1332,WS-009,2026-09-23T08:00:00,34.3,58,12,59.4,22.7,81.3,77.7,65,1,12,8,0,Good,Medium (Sandy),Dry,2.0,0,4.53,False,LIFT
1333,WS-009,2026-09-23T08:00:00,34.1,58,12,59.4,22.2,80.9,70.1,65,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.44,False,SWING
1334,WS-009,2026-09-23T08:00:00,33.7,58,12,59.3,21.1,79.9,51.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.22,False,DUMP
1335,WS-009,2026-09-23T08:00:00,33.7,58,12,59.3,20.8,79.7,46.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.16,False,RETURN
1336,WS-009,2026-09-23T08:00:00,33.7,58,12,59.3,20.9,79.8,48.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.18,False,ACQUIRE
1337,WS-009,2026-09-23T08:00:00,32.9,58,12,59.3,22.6,80.5,77.1,65,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.53,False,LIFT
1338,WS-009,2026-09-23T08:00:00,34.2,58,12,59.3,22.6,81.2,76.6,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.52,False,SWING
1339,WS-009,2026-09-23T08:00:00,33.3,58,12,59.2,20.7,79.5,45.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.14,False,DUMP
1340,WS-009,2026-09-23T08:00:00,33.3,58,12,59.2,20.7,79.5,45.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.14,False,RETURN
1341,WS-009,2026-09-23T08:00:00,34.2,58,12,59.2,20.9,80.0,47.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.17,True,ACQUIRE
1342,WS-009,2026-09-23T08:00:00,33.2,58,12,59.2,22.7,80.7,77.9,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.53,False,LIFT
1343,WS-009,2026-09-23T08:00:00,33.6,58,12,59.2,22.5,80.8,75.3,65,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.5,False,SWING
1344,WS-009,2026-09-23T08:00:00,34.1,58,12,59.1,21.0,80.0,49.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.19,False,DUMP
1345,WS-009,2026-09-23T08:00:00,34.5,58,12,59.1,20.9,80.2,47.9,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.17,False,RETURN
1346,WS-009,2026-09-23T08:00:00,34.5,58,12,59.1,20.9,80.2,47.6,20,1,6,8,0,Good,Medium (Sandy),Dry,3.8,0,4.17,False,ACQUIRE
1347,WS-009,2026-09-23T08:00:00,34.5,58,12,59.1,22.6,81.3,76.1,65,1,6,8,0,Good,Medium (Sandy),Dry,3.7,0,4.51,False,LIFT
1348,WS-009,2026-09-23T08:00:00,33.0,58,12,59.1,22.4,80.5,73.8,65,1,6,8,0,Good,Medium (Sandy),Dry,2.2,0,4.49,False,SWING
1349,WS-009,2026-09-23T08:00:00,34.5,58,12,59.0,20.9,80.2,47.6,20,1,6,8,0,Good,Medium (Sandy),Dry,2.8,0,4.17,False,DUMP
